1765976265103915,0,1.60019,1.59938,-0.0514874,0.0285562
1765976265123922,0,1.60019,1.59908,-0.0146934,0.0169033
1765976265143941,0,1.60017,1.6,0.0460545,-0.00437045
1765976265163839,0,1.60014,1.59714,-0.14409,-0.0214539
1765976265183840,0,1.6001,1.5959,-0.0617712,-0.0346199
1765976265203935,0,1.59974,1.60271,0.338668,-0.0411591
1765976265223894,0,1.59932,1.60431,0.0801537,-0.0235079
1765976265243929,0,1.599,1.60193,-0.118769,0.0173775
1765976265263894,0,1.59874,1.6001,-0.0914326,0.049238
1765976265283896,0,1.59861,1.5978,-0.115163,0.0474306
1765976265303876,0,1.59883,1.59736,-0.022034,0.0164414
1765976265323884,0,1.59918,1.59776,0.0199298,-0.0222901
1765976265343892,0,1.59969,1.59921,0.0727601,-0.0464122
1765976265363900,0,1.60039,1.60001,0.0397523,-0.0453573
1765976265383875,0,1.60116,1.59929,-0.0358374,-0.0253229
1765976265403879,0,1.60303,1.59906,-0.011418,-0.00248954
1765976265423839,0,1.60396,1.59909,0.00120045,0.0111298
1765976265443842,0,1.60492,1.6,0.0458947,0.0151178
1765976265463837,0,1.60577,1.60259,0.129297,0.017461
1765976265483924,0,1.60726,1.6072,0.229416,0.0297562
1765976265503923,0,1.60784,1.60931,0.105613,0.0580736
1765976265523847,0,1.60825,1.60444,-0.244593,0.0876248
1765976265543929,0,1.6085,1.60524,0.0399264,0.0914204
1765976265563872,0,1.60858,1.60702,0.0890707,0.0660408
1765976265583944,0,1.60849,1.608,0.0488965,0.0356922
1765976265603920,0,1.60778,1.60966,0.0833558,0.0198776
1765976265623870,0,1.60715,1.60626,-0.170604,0.0168654
1765976265643899,0,1.60641,1.60655,0.014582,0.0125016
1765976265663902,0,1.60566,1.60861,0.103107,0.00251437
1765976265683934,0,1.6047,1.60926,0.0322601,-0.00178133
1765976265703922,0,1.60254,1.60813,-0.0563423,0.003951
1765976265723911,0,1.60146,1.60516,-0.148837,0.00762292
1765976265743906,0,1.60028,1.60326,-0.0951349,-0.00401702
